time,derivative
2015-10-19 21:30:00,0
2015-10-19 21:31:00,0
2015-10-19 21:32:00,0
2015-10-19 21:33:00,0
2015-10-19 21:34:00,2.5367391169928224
2015-10-19 21:35:00,0
2015-10-19 21:36:00,0
2015-10-19 21:37:00,0
2015-10-19 21:38:00,0
2015-10-19 21:39:00,0
2015-10-19 21:40:00,0
2015-10-19 21:41:00,0
2015-10-19 21:42:00,1.9403191384368592
2015-10-19 21:43:00,3.723907294674844
2015-10-19 21:44:00,3.4756446123477165
2015-10-19 21:45:00,3.6417503320870566
2015-10-19 21:46:00,3.63379377336113
2015-10-19 21:47:00,58.78830677967265
2015-10-19 21:48:00,3.4057775213852137
2015-10-19 21:49:00,3.474486291646642
2015-10-19 21:50:00,3.324353949901392
2015-10-19 21:51:00,3.878939255771674
2015-10-19 21:52:00,2.989579739020193
2015-10-19 21:53:00,3.7204789887136496
2015-10-19 21:54:00,3.559041402935295
2015-10-19 21:55:00,4.276438825661389
2015-10-19 21:56:00,3.8795726801125263
2015-10-19 21:57:00,3.6354075608964087
2015-10-19 21:58:00,3.325589592393173
2015-10-19 21:59:00,3.3914070063481083
2015-10-19 22:00:00,3.9577344651753896
2015-10-19 22:01:00,3.3248154069412763
2015-10-19 22:02:00,3.634258849844296
2015-10-19 22:03:00,3.3261657760626817
2015-10-19 22:04:00,3.561593414946191
2015-10-19 22:05:00,3.150183673882324
2015-10-19 22:06:00,3.326222476845433
2015-10-19 22:07:00,3.4722353300227455
2015-10-19 22:08:00,3.390448259640528
2015-10-19 22:09:00,3.324546701520317
2015-10-19 22:10:00,3.5544187878014206
2015-10-19 22:11:00,3.349602077984072
2015-10-19 22:12:00,3.395421512578228
2015-10-19 22:13:00,3.4897123675961486
2015-10-19 22:14:00,4.282222405229958
2015-10-19 22:15:00,4.045788248163178
2015-10-19 22:16:00,3.245398277552358
2015-10-19 22:17:00,3.5536299188825415
2015-10-19 22:18:00,3.5610695332063007
2015-10-19 22:19:00,3.150495791099187
2015-10-19 22:20:00,3.55327815549977
2015-10-19 22:21:00,3.562768569659459
2015-10-19 22:22:00,3.394562484742149
2015-10-19 22:23:00,3.0110658253854403
2015-10-19 22:24:00,3.64079115499865
2015-10-19 22:25:00,3.472485238303741
2015-10-19 22:26:00,3.168406927373222
2015-10-19 22:27:00,3.472580233915831
2015-10-19 22:28:00,3.3109561152955678
2015-10-19 22:29:00,3.2455546044277477
2015-10-19 22:30:00,3.472112877582182
2015-10-19 22:31:00,3.552465341310475
2015-10-19 22:32:00,3.7201764780483764
2015-10-19 22:33:00,3.2294073058679644
2015-10-19 22:34:00,3.7988247662876935
2015-10-19 22:35:00,3.7211494139664714
2015-10-19 22:36:00,3.5553254290368765
2015-10-19 22:37:00,3.4869260185444633
2015-10-19 22:38:00,3.485724246058146
2015-10-19 22:39:00,3.4066987025746442
2015-10-19 22:40:00,3.566276010188296
2015-10-19 22:41:00,3.563783195823769
2015-10-19 22:42:00,3.3105407202715855
2015-10-19 22:43:00,3.4406096072102055
2015-10-19 22:44:00,3.1922299845284585
2015-10-19 22:45:00,3.357518189704534
2015-10-19 22:46:00,3.407636314863218
2015-10-19 22:47:00,3.232945329379037
2015-10-19 22:48:00,3.5028512313407743
2015-10-19 22:49:00,3.3145316525343325
2015-10-19 22:50:00,4.2002024101316175
2015-10-19 22:51:00,3.5555430572829905
2015-10-19 22:52:00,3.882885208758965
2015-10-19 22:53:00,3.391901032726858
2015-10-19 22:54:00,3.3149380548238603
2015-10-19 22:55:00,3.246395007012807
2015-10-19 22:56:00,3.328242443126478
2015-10-19 22:57:00,3.4038770357336836
2015-10-19 22:58:00,3.3961017845665853
2015-10-19 22:59:00,3.4858702625636706
2015-10-19 23:00:00,3.6452626157140577
2015-10-19 23:01:00,3.394250705014157
2015-10-19 23:02:00,3.4082280887691234
2015-10-19 23:03:00,3.15326556426616
2015-10-19 23:04:00,3.330400928531638
2015-10-19 23:05:00,3.2329776653779208
2015-10-19 23:06:00,3.2481353375992046
2015-10-19 23:07:00,3.406173158119786
2015-10-19 23:08:00,3.315459770575036
2015-10-19 23:09:00,0
2015-10-19 23:10:00,2.9907189906695226
2015-10-19 23:11:00,3.7240709824568725
2015-10-19 23:12:00,4.448081087709487
2015-10-19 23:13:00,3.8005375213423935
2015-10-19 23:14:00,3.7250275785785156
2015-10-19 23:15:00,3.556707066413057
2015-10-19 23:16:00,3.3291024008713688
2015-10-19 23:17:00,3.3102769850045664
2015-10-19 23:18:00,3.802602168196224
2015-10-19 23:19:00,3.3271835231059135
2015-10-19 23:20:00,3.1524078879550173
2015-10-19 23:21:00,3.5614178780170054
2015-10-19 23:22:00,3.720627059443766
2015-10-19 23:23:00,3.5540085925427287
2015-10-19 23:24:00,3.4858366397121046
2015-10-19 23:25:00,3.7959157400392143
2015-10-19 23:26:00,3.464103573133759
2015-10-19 23:27:00,3.4886382265051368
2015-10-19 23:28:00,3.3128255962156867
2015-10-19 23:29:00,3.3252174934704506
2015-10-19 23:30:00,3.366296304767042
2015-10-19 23:31:00,3.4824872739329042
2015-10-19 23:32:00,3.564499792060944
2015-10-19 23:33:00,3.149446633141615
2015-10-19 23:34:00,3.091764461059375
2015-10-19 23:35:00,3.2313662909402243
2015-10-19 23:36:00,0
2015-10-19 23:37:00,0
2015-10-19 23:38:00,0
2015-10-19 23:39:00,0
2015-10-19 23:40:00,1.8204173698605883
2015-10-19 23:41:00,3.391758869848178
2015-10-19 23:42:00,3.7987391589029604
2015-10-19 23:43:00,3.715565016784156
2015-10-19 23:44:00,3.5599637927949184
2015-10-19 23:45:00,3.5350450811645344
2015-10-19 23:46:00,3.682000283474
2015-10-19 23:47:00,3.5129162044736786
2015-10-19 23:48:00,3.6051656255148625
2015-10-19 23:49:00,3.8809887666364227
2015-10-19 23:50:00,3.0872718313162166
2015-10-19 23:51:00,3.8804839454479985
2015-10-19 23:52:00,3.636023245823815
2015-10-19 23:53:00,3.802977029840475
2015-10-19 23:54:00,3.6399225246534983
2015-10-19 23:55:00,3.40924006334368
2015-10-19 23:56:00,3.4787736457250493
2015-10-19 23:57:00,3.2485717575034676
2015-10-19 23:58:00,3.4876595606726037
2015-10-19 23:59:00,3.234869106985876
2015-10-20 00:00:00,3.2493009941236393
2015-10-20 00:01:00,3.226461306168734
2015-10-20 00:02:00,3.5642037042214665
2015-10-20 00:03:00,3.409692741485739
2015-10-20 00:04:00,3.392808526305545
2015-10-20 00:05:00,3.5627840132655906
2015-10-20 00:06:00,3.5528997091911214
2015-10-20 00:07:00,3.307032277098816
2015-10-20 00:08:00,3.404888247608541
2015-10-20 00:09:00,2.503423229377203
2015-10-20 00:10:00,3.6425434344599736
2015-10-20 00:11:00,3.798318694013005
2015-10-20 00:12:00,3.310874433835425
2015-10-20 00:13:00,3.482002095017783
2015-10-20 00:14:00,3.552816943771585
2015-10-20 00:15:00,3.2307959469664844
2015-10-20 00:16:00,3.1666526146456895
2015-10-20 00:17:00,3.4754517627602475
2015-10-20 00:18:00,3.4831311266866445
2015-10-20 00:19:00,3.720497984697275
2015-10-20 00:20:00,3.312542684334315
2015-10-20 00:21:00,3.481766995167426
2015-10-20 00:22:00,3.403732818372305
2015-10-20 00:23:00,3.313205876996909
2015-10-20 00:24:00,3.6423302916576183
2015-10-20 00:25:00,3.472899331026709
2015-10-20 00:26:00,3.5633297733029394
2015-10-20 00:27:00,3.5623277428998406
2015-10-20 00:28:00,3.6340900174999606
2015-10-20 00:29:00,3.8788588064917686
2015-10-20 00:30:00,3.392155325823182
2015-10-20 00:31:00,3.2299835496937814
2015-10-20 00:32:00,3.32671824650899
2015-10-20 00:33:00,2.9080771357766673
2015-10-20 00:34:00,3.4064856992264443
2015-10-20 00:35:00,3.4832558998290017
2015-10-20 00:36:00,3.3932375764382305
2015-10-20 00:37:00,3.4848106607327733
2015-10-20 00:38:00,3.2325129383855757
2015-10-20 00:39:00,3.561442611398512
2015-10-20 00:40:00,3.798834462187332
2015-10-20 00:41:00,3.471701845401282
2015-10-20 00:42:00,3.9609464150691984
2015-10-20 00:43:00,3.6344409803734936
2015-10-20 00:44:00,3.7147389008951675
2015-10-20 00:45:00,3.6443643124436327
2015-10-20 00:46:00,3.3906179582869225
2015-10-20 00:47:00,3.552120690727629
2015-10-20 00:48:00,3.4045143385080103
2015-10-20 00:49:00,3.148937475827868
2015-10-20 00:50:00,3.323206915245445
2015-10-20 00:51:00,3.168187155587117
2015-10-20 00:52:00,3.6338280319147005
2015-10-20 00:53:00,3.4040012570264175
2015-10-20 00:54:00,3.6346396423401512
2015-10-20 00:55:00,3.3245134782306702
2015-10-20 00:56:00,3.1657977969727575
2015-10-20 00:57:00,3.3132851298834036
2015-10-20 00:58:00,2.1796024727993686
2015-10-20 00:59:00,1.4235344890377166
2015-10-20 01:00:00,3.3917351771936333
2015-10-20 01:01:00,3.5520816914205726
2015-10-20 01:02:00,3.719296097890607
2015-10-20 01:03:00,3.552761362573609
2015-10-20 01:04:00,3.311403362649349
2015-10-20 01:05:00,3.4042016873915255
2015-10-20 01:06:00,2.928372232834164
2015-10-20 01:07:00,3.393692717042507
2015-10-20 01:08:00,2.9307038055485948
