time,mean
2015-10-19 21:30:00,53
2015-10-19 21:31:00,52.33333333333333
2015-10-19 21:32:00,52.16666666666667
2015-10-19 21:33:00,53.833333333333336
2015-10-19 21:34:00,54
2015-10-19 21:35:00,54.5
2015-10-19 21:36:00,54.5
2015-10-19 21:37:00,55
2015-10-19 21:38:00,55
2015-10-19 21:39:00,55
2015-10-19 21:40:00,55.333333333333336
2015-10-19 21:41:00,62
2015-10-19 21:42:00,72.66666666666667
2015-10-19 21:43:00,83.33333333333333
2015-10-19 21:44:00,93.19999999999999
2015-10-19 21:45:00,103.33333333333333
2015-10-19 21:46:00,106.16666666666666
2015-10-19 21:47:00,107.66666666666667
2015-10-19 21:48:00,107.5
2015-10-19 21:49:00,107.66666666666667
2015-10-19 21:50:00,108.66666666666667
2015-10-19 21:51:00,108.66666666666667
2015-10-19 21:52:00,108.5
2015-10-19 21:53:00,109.8
2015-10-19 21:54:00,111.66666666666667
2015-10-19 21:55:00,111
2015-10-19 21:56:00,109.83333333333334
2015-10-19 21:57:00,108.33333333333333
2015-10-19 21:58:00,107.16666666666666
2015-10-19 21:59:00,107.33333333333333
2015-10-19 22:00:00,105.83333333333333
2015-10-19 22:01:00,104.33333333333333
2015-10-19 22:02:00,104.83333333333333
2015-10-19 22:03:00,105
2015-10-19 22:04:00,105.33333333333334
2015-10-19 22:05:00,106.33333333333333
2015-10-19 22:06:00,107
2015-10-19 22:07:00,106.83333333333333
2015-10-19 22:08:00,107.33333333333333
2015-10-19 22:09:00,109.83333333333333
2015-10-19 22:10:00,110
2015-10-19 22:11:00,110.2
2015-10-19 22:12:00,111.66666666666667
2015-10-19 22:13:00,112.5
2015-10-19 22:14:00,114.33333333333334
2015-10-19 22:15:00,115.66666666666666
2015-10-19 22:16:00,115.5
2015-10-19 22:17:00,116
2015-10-19 22:18:00,118.33333333333333
2015-10-19 22:19:00,120.33333333333334
2015-10-19 22:20:00,122
2015-10-19 22:21:00,124.16666666666667
2015-10-19 22:22:00,126.83333333333333
2015-10-19 22:23:00,125.16666666666666
2015-10-19 22:24:00,125
2015-10-19 22:25:00,124.5
2015-10-19 22:26:00,120
2015-10-19 22:27:00,115.83333333333334
2015-10-19 22:28:00,111.33333333333333
2015-10-19 22:29:00,106.60000000000001
2015-10-19 22:30:00,102.5
2015-10-19 22:31:00,100.16666666666667
2015-10-19 22:32:00,94.66666666666667
2015-10-19 22:33:00,87.66666666666667
2015-10-19 22:34:00,80.83333333333334
2015-10-19 22:35:00,77.83333333333333
2015-10-19 22:36:00,77
2015-10-19 22:37:00,78
2015-10-19 22:38:00,81.83333333333333
2015-10-19 22:39:00,86
2015-10-19 22:40:00,91
2015-10-19 22:41:00,98.16666666666667
2015-10-19 22:42:00,106.83333333333334
2015-10-19 22:43:00,109
2015-10-19 22:44:00,108.83333333333334
2015-10-19 22:45:00,108.5
2015-10-19 22:46:00,108
2015-10-19 22:47:00,108
2015-10-19 22:48:00,107.2
2015-10-19 22:49:00,106.16666666666667
2015-10-19 22:50:00,106.33333333333333
2015-10-19 22:51:00,106.66666666666666
2015-10-19 22:52:00,107.33333333333333
2015-10-19 22:53:00,108.83333333333334
2015-10-19 22:54:00,109.66666666666666
2015-10-19 22:55:00,111
2015-10-19 22:56:00,115.16666666666667
2015-10-19 22:57:00,122
2015-10-19 22:58:00,125.4
2015-10-19 22:59:00,129
2015-10-19 23:00:00,131
2015-10-19 23:01:00,133.16666666666669
2015-10-19 23:02:00,137
2015-10-19 23:03:00,140.33333333333331
2015-10-19 23:04:00,141.16666666666666
2015-10-19 23:05:00,140
2015-10-19 23:06:00,123.5
2015-10-19 23:07:00,109
2015-10-19 23:08:00,91.66666666666667
2015-10-19 23:09:00,59.666666666666664
2015-10-19 23:10:00,57.66666666666667
2015-10-19 23:11:00,68.83333333333334
2015-10-19 23:12:00,86.33333333333333
2015-10-19 23:13:00,100.66666666666667
2015-10-19 23:14:00,106.83333333333333
2015-10-19 23:15:00,108.33333333333333
2015-10-19 23:16:00,108
2015-10-19 23:17:00,108
2015-10-19 23:18:00,108.5
2015-10-19 23:19:00,108.66666666666667
2015-10-19 23:20:00,108
2015-10-19 23:21:00,106.83333333333333
2015-10-19 23:22:00,106.5
2015-10-19 23:23:00,108.5
2015-10-19 23:24:00,109.16666666666666
2015-10-19 23:25:00,110
2015-10-19 23:26:00,109.2
2015-10-19 23:27:00,107.66666666666666
2015-10-19 23:28:00,100.66666666666667
2015-10-19 23:29:00,90.83333333333334
2015-10-19 23:30:00,87.66666666666666
2015-10-19 23:31:00,83.33333333333334
2015-10-19 23:32:00,77.33333333333333
2015-10-19 23:33:00,70.83333333333334
2015-10-19 23:34:00,64.83333333333334
2015-10-19 23:35:00,61.8
2015-10-19 23:36:00,58
2015-10-19 23:37:00,58
2015-10-19 23:38:00,58
2015-10-19 23:39:00,58
2015-10-19 23:40:00,58
2015-10-19 23:41:00,61.333333333333336
2015-10-19 23:42:00,70.83333333333334
2015-10-19 23:43:00,81.16666666666667
2015-10-19 23:44:00,91.66666666666667
2015-10-19 23:45:00,101.8
2015-10-19 23:46:00,106.5
2015-10-19 23:47:00,107
2015-10-19 23:48:00,108.16666666666667
2015-10-19 23:49:00,106
2015-10-19 23:50:00,106.66666666666666
2015-10-19 23:51:00,106.66666666666667
2015-10-19 23:52:00,106.5
2015-10-19 23:53:00,104.83333333333333
2015-10-19 23:54:00,106
2015-10-19 23:55:00,106.66666666666667
2015-10-19 23:56:00,109.16666666666667
2015-10-19 23:57:00,114.5
2015-10-19 23:58:00,118.16666666666667
2015-10-19 23:59:00,122.16666666666667
2015-10-20 00:00:00,127.16666666666666
2015-10-20 00:01:00,128.66666666666669
2015-10-20 00:02:00,134.66666666666666
2015-10-20 00:03:00,137.66666666666669
2015-10-20 00:04:00,138.2
2015-10-20 00:05:00,138.33333333333331
2015-10-20 00:06:00,137.66666666666669
2015-10-20 00:07:00,132.66666666666669
2015-10-20 00:08:00,129.33333333333334
2015-10-20 00:09:00,124.83333333333333
2015-10-20 00:10:00,119.33333333333333
2015-10-20 00:11:00,113.83333333333334
2015-10-20 00:12:00,110.33333333333333
2015-10-20 00:13:00,106
2015-10-20 00:14:00,103.83333333333334
2015-10-20 00:15:00,103
2015-10-20 00:16:00,102.5
2015-10-20 00:17:00,103.66666666666667
2015-10-20 00:18:00,107.16666666666667
2015-10-20 00:19:00,112.66666666666666
2015-10-20 00:20:00,118.33333333333333
2015-10-20 00:21:00,120.83333333333333
2015-10-20 00:22:00,122.5
2015-10-20 00:23:00,124.2
2015-10-20 00:24:00,122.83333333333333
2015-10-20 00:25:00,119.66666666666667
2015-10-20 00:26:00,113.16666666666666
2015-10-20 00:27:00,107
2015-10-20 00:28:00,101.33333333333334
2015-10-20 00:29:00,97.33333333333334
2015-10-20 00:30:00,94.5
2015-10-20 00:31:00,86.5
2015-10-20 00:32:00,79.8
2015-10-20 00:33:00,75.66666666666667
2015-10-20 00:34:00,70.16666666666666
2015-10-20 00:35:00,67
2015-10-20 00:36:00,67.49999999999999
2015-10-20 00:37:00,68.83333333333333
2015-10-20 00:38:00,72.5
2015-10-20 00:39:00,76
2015-10-20 00:40:00,82
2015-10-20 00:41:00,91.33333333333333
2015-10-20 00:42:00,99.80000000000001
2015-10-20 00:43:00,105.33333333333334
2015-10-20 00:44:00,106
2015-10-20 00:45:00,106
2015-10-20 00:46:00,106.16666666666666
2015-10-20 00:47:00,106.83333333333333
2015-10-20 00:48:00,106.66666666666667
2015-10-20 00:49:00,104.66666666666666
2015-10-20 00:50:00,104.5
2015-10-20 00:51:00,105.4
2015-10-20 00:52:00,106.16666666666666
2015-10-20 00:53:00,107.66666666666666
2015-10-20 00:54:00,107.5
2015-10-20 00:55:00,104.16666666666667
2015-10-20 00:56:00,102.66666666666666
2015-10-20 00:57:00,98.83333333333333
2015-10-20 00:58:00,93.5
2015-10-20 00:59:00,88.16666666666667
2015-10-20 01:00:00,86.16666666666666
2015-10-20 01:01:00,85.6
2015-10-20 01:02:00,83.33333333333334
2015-10-20 01:03:00,82
2015-10-20 01:04:00,82
2015-10-20 01:05:00,80.33333333333333
2015-10-20 01:06:00,74
2015-10-20 01:07:00,66.33333333333333
2015-10-20 01:08:00,63.83333333333333
2015-10-20 01:09:00,56
2015-10-20 01:10:00,56.4
2015-10-20 01:11:00,67.33333333333333
2015-10-20 01:12:00,81.83333333333334
2015-10-20 01:13:00,96.66666666666667
2015-10-20 01:14:00,104.83333333333334
2015-10-20 01:15:00,106
2015-10-20 01:16:00,106
2015-10-20 01:17:00,106.33333333333333
2015-10-20 01:18:00,107
2015-10-20 01:19:00,106.66666666666666
2015-10-20 01:20:00,103.4
2015-10-20 01:21:00,100.33333333333333
2015-10-20 01:22:00,98.83333333333334
2015-10-20 01:23:00,101.33333333333334
2015-10-20 01:24:00,103.5
2015-10-20 01:25:00,104.83333333333333
2015-10-20 01:26:00,105
2015-10-20 01:27:00,103.5
2015-10-20 01:28:00,100.16666666666667
2015-10-20 01:29:00,93.2
2015-10-20 01:30:00,87.83333333333333
2015-10-20 01:31:00,83.33333333333334
2015-10-20 01:32:00,79.33333333333333
2015-10-20 01:33:00,72.33333333333333
2015-10-20 01:34:00,67.16666666666667
2015-10-20 01:35:00,63
2015-10-20 01:36:00,55.833333333333336
2015-10-20 01:37:00,55.66666666666667
2015-10-20 01:38:00,56
2015-10-20 01:39:00,56
2015-10-20 01:40:00,56
2015-10-20 01:41:00,58.833333333333336
2015-10-20 01:42:00,68
2015-10-20 01:43:00,78.99999999999999
2015-10-20 01:44:00,89.5
2015-10-20 01:45:00,100.66666666666666
2015-10-20 01:46:00,103.83333333333333
2015-10-20 01:47:00,104.16666666666666
2015-10-20 01:48:00,104.4
2015-10-20 01:49:00,105
2015-10-20 01:50:00,105
2015-10-20 01:51:00,105.33333333333334
2015-10-20 01:52:00,105.66666666666667
2015-10-20 01:53:00,106
2015-10-20 01:54:00,106
2015-10-20 01:55:00,106.83333333333333
2015-10-20 01:56:00,107.83333333333334
2015-10-20 01:57:00,109.4
2015-10-20 01:58:00,110.5
2015-10-20 01:59:00,113.66666666666667
2015-10-20 02:00:00,117.16666666666667
2015-10-20 02:01:00,120.33333333333333
2015-10-20 02:02:00,125
2015-10-20 02:03:00,128.83333333333334
2015-10-20 02:04:00,130.16666666666666
2015-10-20 02:05:00,130.83333333333331
2015-10-20 02:06:00,131
2015-10-20 02:07:00,129.16666666666666
2015-10-20 02:08:00,126
2015-10-20 02:09:00,125.66666666666666
2015-10-20 02:10:00,122.83333333333333
2015-10-20 02:11:00,117.83333333333333
2015-10-20 02:12:00,114.83333333333333
2015-10-20 02:13:00,111.83333333333333
2015-10-20 02:14:00,108.16666666666667
2015-10-20 02:15:00,108
2015-10-20 02:16:00,108
2015-10-20 02:17:00,109.33333333333333
2015-10-20 02:18:00,110.83333333333333
2015-10-20 02:19:00,113
2015-10-20 02:20:00,116.66666666666666
2015-10-20 02:21:00,120.5
2015-10-20 02:22:00,121
2015-10-20 02:23:00,121
2015-10-20 02:24:00,121
2015-10-20 02:25:00,117.8
2015-10-20 02:26:00,110.83333333333334
2015-10-20 02:27:00,101.83333333333333
2015-10-20 02:28:00,95.83333333333333
2015-10-20 02:29:00,93
2015-10-20 02:30:00,88.66666666666667
2015-10-20 02:31:00,81.83333333333333
2015-10-20 02:32:00,75.83333333333334
2015-10-20 02:33:00,71
2015-10-20 02:34:00,65.5
2015-10-20 02:35:00,62.800000000000004
2015-10-20 02:36:00,63.83333333333333
2015-10-20 02:37:00,64.66666666666666
2015-10-20 02:38:00,68.16666666666667
2015-10-20 02:39:00,72.5
2015-10-20 02:40:00,77.66666666666667
2015-10-20 02:41:00,85.66666666666667
2015-10-20 02:42:00,96
2015-10-20 02:43:00,104.5
2015-10-20 02:44:00,108.2
2015-10-20 02:45:00,111.66666666666667
2015-10-20 02:46:00,112.33333333333333
2015-10-20 02:47:00,113
2015-10-20 02:48:00,113
2015-10-20 02:49:00,112.33333333333334
2015-10-20 02:50:00,112
2015-10-20 02:51:00,112
2015-10-20 02:52:00,111.5
2015-10-20 02:53:00,108.83333333333333
2015-10-20 02:54:00,107
2015-10-20 02:55:00,107.16666666666666
2015-10-20 02:56:00,105.33333333333333
2015-10-20 02:57:00,99.99999999999999
2015-10-20 02:58:00,94.66666666666666
2015-10-20 02:59:00,89.16666666666667
2015-10-20 03:00:00,84.66666666666667
2015-10-20 03:01:00,83
2015-10-20 03:02:00,81.33333333333334
2015-10-20 03:03:00,77.4
2015-10-20 03:04:00,76.16666666666667
2015-10-20 03:05:00,75.16666666666666
2015-10-20 03:06:00,74.83333333333333
2015-10-20 03:07:00,68.16666666666667
2015-10-20 03:08:00,60.16666666666667
2015-10-20 03:09:00,54.666666666666664
2015-10-20 03:10:00,54.5
2015-10-20 03:11:00,66
2015-10-20 03:12:00,80.6
2015-10-20 03:13:00,96.16666666666667
2015-10-20 03:14:00,102.66666666666667
2015-10-20 03:15:00,103
2015-10-20 03:16:00,104
2015-10-20 03:17:00,102.83333333333333
2015-10-20 03:18:00,100.66666666666667
2015-10-20 03:19:00,99.5
2015-10-20 03:20:00,94.66666666666667
2015-10-20 03:21:00,92
2015-10-20 03:22:00,89
2015-10-20 03:23:00,91.66666666666667
2015-10-20 03:24:00,95.33333333333333
2015-10-20 03:25:00,96.5
2015-10-20 03:26:00,98.83333333333333
2015-10-20 03:27:00,99.66666666666667
2015-10-20 03:28:00,97.83333333333333
2015-10-20 03:29:00,92
2015-10-20 03:30:00,84
2015-10-20 03:31:00,80.19999999999999
2015-10-20 03:32:00,75.16666666666667
2015-10-20 03:33:00,69.5
2015-10-20 03:34:00,63.33333333333333
2015-10-20 03:35:00,59
2015-10-20 03:36:00,54
2015-10-20 03:37:00,54
2015-10-20 03:38:00,54
2015-10-20 03:39:00,54
2015-10-20 03:40:00,54.5
2015-10-20 03:41:00,58
2015-10-20 03:42:00,67.5
2015-10-20 03:43:00,78.5
2015-10-20 03:44:00,88
2015-10-20 03:45:00,99.16666666666667
2015-10-20 03:46:00,104.66666666666667
2015-10-20 03:47:00,105.5
2015-10-20 03:48:00,106
2015-10-20 03:49:00,107
2015-10-20 03:50:00,106.6
2015-10-20 03:51:00,106.83333333333333
2015-10-20 03:52:00,107
2015-10-20 03:53:00,105.66666666666666
2015-10-20 03:54:00,104.16666666666666
2015-10-20 03:55:00,101.66666666666667
2015-10-20 03:56:00,100.83333333333333
2015-10-20 03:57:00,101
2015-10-20 03:58:00,100.5
2015-10-20 03:59:00,100.16666666666667
2015-10-20 04:00:00,100.2
2015-10-20 04:01:00,99
2015-10-20 04:02:00,99
2015-10-20 04:03:00,99
2015-10-20 04:04:00,99
2015-10-20 04:05:00,98.83333333333333
2015-10-20 04:06:00,97.66666666666666
2015-10-20 04:07:00,97.33333333333333
2015-10-20 04:08:00,96
2015-10-20 04:09:00,95.8
2015-10-20 04:10:00,96.66666666666666
2015-10-20 04:11:00,99
2015-10-20 04:12:00,101.5
2015-10-20 04:13:00,102.5
2015-10-20 04:14:00,103.66666666666667
2015-10-20 04:15:00,105.83333333333333
2015-10-20 04:16:00,106.83333333333333
2015-10-20 04:17:00,108.5
2015-10-20 04:18:00,110
2015-10-20 04:19:00,109.83333333333333
2015-10-20 04:20:00,109.83333333333334
2015-10-20 04:21:00,107.33333333333333
2015-10-20 04:22:00,107.5
2015-10-20 04:23:00,106.66666666666667
2015-10-20 04:24:00,104.33333333333333
2015-10-20 04:25:00,102.33333333333333
2015-10-20 04:26:00,98.83333333333333
2015-10-20 04:27:00,92
2015-10-20 04:28:00,91.33333333333333
2015-10-20 04:29:00,91.5
2015-10-20 04:30:00,92
2015-10-20 04:31:00,89.33333333333333
2015-10-20 04:32:00,79.83333333333333
2015-10-20 04:33:00,75.16666666666667
2015-10-20 04:34:00,69.66666666666667
2015-10-20 04:35:00,66.83333333333334
2015-10-20 04:36:00,66.5
2015-10-20 04:37:00,68.4
2015-10-20 04:38:00,71.5
2015-10-20 04:39:00,75
2015-10-20 04:40:00,80.5
2015-10-20 04:41:00,88.66666666666666
2015-10-20 04:42:00,97.83333333333333
2015-10-20 04:43:00,104.33333333333333
2015-10-20 04:44:00,106.66666666666666
2015-10-20 04:45:00,107.66666666666667
2015-10-20 04:46:00,108.6
2015-10-20 04:47:00,109.5
2015-10-20 04:48:00,110.33333333333333
2015-10-20 04:49:00,109.33333333333334
2015-10-20 04:50:00,109
2015-10-20 04:51:00,109
2015-10-20 04:52:00,109.83333333333333
2015-10-20 04:53:00,109.83333333333333
2015-10-20 04:54:00,110
2015-10-20 04:55:00,109.66666666666667
2015-10-20 04:56:00,107.8
2015-10-20 04:57:00,104.5
2015-10-20 04:58:00,102.83333333333333
2015-10-20 04:59:00,104
2015-10-20 05:00:00,105
2015-10-20 05:01:00,105
2015-10-20 05:02:00,103.83333333333334
2015-10-20 05:03:00,102.83333333333333
2015-10-20 05:04:00,100.5
2015-10-20 05:05:00,100.60000000000001
2015-10-20 05:06:00,91.83333333333333
2015-10-20 05:07:00,73.5
2015-10-20 05:08:00,65.16666666666667
2015-10-20 05:09:00,54
2015-10-20 05:10:00,54.5
2015-10-20 05:11:00,65.5
2015-10-20 05:12:00,82
2015-10-20 05:13:00,97
2015-10-20 05:14:00,102.4
2015-10-20 05:15:00,103
2015-10-20 05:16:00,103.5
2015-10-20 05:17:00,103.16666666666667
2015-10-20 05:18:00,103.5
2015-10-20 05:19:00,103.33333333333333
2015-10-20 05:20:00,103.5
2015-10-20 05:21:00,100.5
2015-10-20 05:22:00,98.66666666666666
2015-10-20 05:23:00,101.00000000000001
