time,derivative
2015-10-19 23:38:00,31.24
2015-10-19 23:39:00,31.52
2015-10-19 23:40:00,69.47272727272727
2015-10-19 23:41:00,164.08
2015-10-19 23:42:00,1121.2
2015-10-19 23:43:00,1172
2015-10-19 23:44:00,1071.72
2015-10-19 23:45:00,954.4
2015-10-19 23:46:00,1100.62
2015-10-19 23:47:00,1339.32
2015-10-19 23:48:00,1156.8
2015-10-19 23:49:00,1166.22
2015-10-19 23:50:00,1382.490909090909
2015-10-19 23:51:00,1245.34
2015-10-19 23:52:00,1153
2015-10-19 23:53:00,1251.92
2015-10-19 23:54:00,1506.5555555555557
2015-10-19 23:55:00,1332.7
2015-10-19 23:56:00,1239.22
2015-10-19 23:57:00,1169.56
2015-10-19 23:58:00,1484.2
2015-10-19 23:59:00,1373.8181818181818
2015-10-20 00:00:00,1243.22
2015-10-20 00:01:00,1442.22
2015-10-20 00:02:00,1216.06
2015-10-20 00:03:00,1823.2
2015-10-20 00:04:00,968.625
2015-10-20 00:05:00,1475.62
2015-10-20 00:06:00,1092.28
2015-10-20 00:07:00,1195.04
2015-10-20 00:08:00,1170.1454545454546
2015-10-20 00:09:00,1378.44
2015-10-20 00:10:00,1300.56
2015-10-20 00:11:00,1125.94
2015-10-20 00:12:00,1281.58
2015-10-20 00:13:00,1287.725
2015-10-20 00:14:00,1193.68
2015-10-20 00:15:00,1642.98
2015-10-20 00:16:00,1201.68
2015-10-20 00:17:00,1071.48
2015-10-20 00:18:00,1208.8909090909092
2015-10-20 00:19:00,1078.56
2015-10-20 00:20:00,1421.32
2015-10-20 00:21:00,1494.5
2015-10-20 00:22:00,1542.02
2015-10-20 00:23:00,1354.525
2015-10-20 00:24:00,1389.58
2015-10-20 00:25:00,1303.04
2015-10-20 00:26:00,1411.8
2015-10-20 00:27:00,1064.68
2015-10-20 00:28:00,1100.22
2015-10-20 00:29:00,1199.16
2015-10-20 00:30:00,1322.44
2015-10-20 00:31:00,1334.16
2015-10-20 00:32:00,1159.6222222222223
2015-10-20 00:33:00,869.2
2015-10-20 00:34:00,1601.04
2015-10-20 00:35:00,1426.58
2015-10-20 00:36:00,1047.68
2015-10-20 00:37:00,1599.0727272727272
2015-10-20 00:38:00,1299.76
2015-10-20 00:39:00,1201.94
2015-10-20 00:40:00,1083.2
2015-10-20 00:41:00,1252.28
2015-10-20 00:42:00,1007.5333333333333
2015-10-20 00:43:00,1096.42
2015-10-20 00:44:00,1397.28
2015-10-20 00:45:00,1198.86
2015-10-20 00:46:00,1451.12
2015-10-20 00:47:00,1418.86
2015-10-20 00:48:00,1199.08
2015-10-20 00:49:00,945.86
2015-10-20 00:50:00,1242.9
2015-10-20 00:51:00,1147.5777777777778
2015-10-20 00:52:00,1076.86
2015-10-20 00:53:00,1546.04
2015-10-20 00:54:00,1219.94
2015-10-20 00:55:00,1383.36
2015-10-20 00:56:00,1179.6727272727273
2015-10-20 00:57:00,1097.94
2015-10-20 00:58:00,1229.26
2015-10-20 00:59:00,1131.16
2015-10-20 01:00:00,1012.8
2015-10-20 01:01:00,1120.8
2015-10-20 01:02:00,1395.74
2015-10-20 01:03:00,1542.38
2015-10-20 01:04:00,1282.3
2015-10-20 01:05:00,1257.2545454545455
2015-10-20 01:06:00,1734.42
2015-10-20 01:07:00,1250.04
2015-10-20 01:08:00,1274.78
2015-10-20 01:09:00,32.2
2015-10-20 01:10:00,69.22222222222223
2015-10-20 01:11:00,277.7
2015-10-20 01:12:00,1483.22
2015-10-20 01:13:00,1136.96
2015-10-20 01:14:00,1416.72
2015-10-20 01:15:00,1374.9636363636364
2015-10-20 01:16:00,1321.04
2015-10-20 01:17:00,1044.7
2015-10-20 01:18:00,1177.92
2015-10-20 01:19:00,1215.76
2015-10-20 01:20:00,1203
2015-10-20 01:21:00,1219.14
2015-10-20 01:22:00,1071.1
2015-10-20 01:23:00,1563.68
2015-10-20 01:24:00,1292.581818181818
2015-10-20 01:25:00,1332.52
2015-10-20 01:26:00,1090.16
2015-10-20 01:27:00,1011.34
2015-10-20 01:28:00,1364.26
2015-10-20 01:29:00,1206.911111111111
2015-10-20 01:30:00,1061.72
2015-10-20 01:31:00,943.8
2015-10-20 01:32:00,1047.96
2015-10-20 01:33:00,1145.16
2015-10-20 01:34:00,1217.2545454545455
2015-10-20 01:35:00,1181.98
2015-10-20 01:36:00,241.12
2015-10-20 01:37:00,30.2
2015-10-20 01:38:00,29.266666666666666
2015-10-20 01:39:00,31.46
2015-10-20 01:40:00,68.36
2015-10-20 01:41:00,99.38
2015-10-20 01:42:00,102.74
2015-10-20 01:43:00,1787.3272727272727
2015-10-20 01:44:00,1304.46
2015-10-20 01:45:00,1119.58
2015-10-20 01:46:00,1256.42
2015-10-20 01:47:00,1354.4
2015-10-20 01:48:00,1573.2444444444445
2015-10-20 01:49:00,1456.28
2015-10-20 01:50:00,1369.38
2015-10-20 01:51:00,1067.16
2015-10-20 01:52:00,1186.1454545454546
2015-10-20 01:53:00,1409.56
2015-10-20 01:54:00,1236.46
2015-10-20 01:55:00,1220.84
2015-10-20 01:56:00,1530.88
2015-10-20 01:57:00,884.5777777777778
2015-10-20 01:58:00,1083.46
2015-10-20 01:59:00,1008.46
2015-10-20 02:00:00,1561.7
2015-10-20 02:01:00,1099.64
2015-10-20 02:02:00,1133.9272727272728
2015-10-20 02:03:00,1390.2
2015-10-20 02:04:00,1124.1
2015-10-20 02:05:00,1601.68
2015-10-20 02:06:00,1121.975
2015-10-20 02:07:00,1213.98
2015-10-20 02:08:00,1518.18
2015-10-20 02:09:00,1209.5
2015-10-20 02:10:00,1321.88
2015-10-20 02:11:00,1099.2727272727273
2015-10-20 02:12:00,1027.04
2015-10-20 02:13:00,1164.88
2015-10-20 02:14:00,1058.94
2015-10-20 02:15:00,1441.34
2015-10-20 02:16:00,990.0444444444445
2015-10-20 02:17:00,1134.58
2015-10-20 02:18:00,1286.74
2015-10-20 02:19:00,1357.88
2015-10-20 02:20:00,1136.76
2015-10-20 02:21:00,1215.32
2015-10-20 02:22:00,1012.2
2015-10-20 02:23:00,1271.16
2015-10-20 02:24:00,1104.76
2015-10-20 02:25:00,1169.2222222222222
2015-10-20 02:26:00,1255.46
2015-10-20 02:27:00,1135.16
2015-10-20 02:28:00,989.7
2015-10-20 02:29:00,1590.66
2015-10-20 02:30:00,961.7454545454545
2015-10-20 02:31:00,1236.38
2015-10-20 02:32:00,1229.66
2015-10-20 02:33:00,1244.12
2015-10-20 02:34:00,1149
2015-10-20 02:35:00,1173.911111111111
2015-10-20 02:36:00,1105.8
2015-10-20 02:37:00,1127.4
2015-10-20 02:38:00,1167.84
2015-10-20 02:39:00,1372.3818181818183
2015-10-20 02:40:00,1298.9
2015-10-20 02:41:00,888.7
2015-10-20 02:42:00,1304.12
2015-10-20 02:43:00,1241.86
2015-10-20 02:44:00,1313.3555555555556
2015-10-20 02:45:00,1014.62
2015-10-20 02:46:00,1200.38
2015-10-20 02:47:00,1165.12
2015-10-20 02:48:00,1335.42
2015-10-20 02:49:00,1154.6727272727273
2015-10-20 02:50:00,1436.18
2015-10-20 02:51:00,1325.1
2015-10-20 02:52:00,997.4
2015-10-20 02:53:00,1161.26
2015-10-20 02:54:00,1079.05
2015-10-20 02:55:00,1142.76
2015-10-20 02:56:00,1305.32
2015-10-20 02:57:00,1145.86
2015-10-20 02:58:00,1463.2545454545455
2015-10-20 02:59:00,1209.84
2015-10-20 03:00:00,1217
2015-10-20 03:01:00,1375.52
2015-10-20 03:02:00,1268.54
2015-10-20 03:03:00,1338.4666666666667
2015-10-20 03:04:00,1572.92
2015-10-20 03:05:00,1256.4
2015-10-20 03:06:00,1139.82
2015-10-20 03:07:00,1194.98
2015-10-20 03:08:00,1168.6181818181817
2015-10-20 03:09:00,486.22
2015-10-20 03:10:00,74.32
2015-10-20 03:11:00,100.82
2015-10-20 03:12:00,101.375
2015-10-20 03:13:00,383.18
2015-10-20 03:14:00,1282.76
2015-10-20 03:15:00,1307.16
2015-10-20 03:16:00,1147.26
2015-10-20 03:17:00,1275.7818181818182
2015-10-20 03:18:00,1035.02
2015-10-20 03:19:00,102.56
2015-10-20 03:20:00,100.16
2015-10-20 03:21:00,274.98
2015-10-20 03:22:00,1003.0666666666667
2015-10-20 03:23:00,1387.58
2015-10-20 03:24:00,1085.02
2015-10-20 03:25:00,721.8
2015-10-20 03:26:00,1412.18
2015-10-20 03:27:00,1450.32
2015-10-20 03:28:00,1558.92
2015-10-20 03:29:00,1032.44
2015-10-20 03:30:00,1226.26
2015-10-20 03:31:00,1262.0222222222221
2015-10-20 03:32:00,938.48
2015-10-20 03:33:00,1327.66
2015-10-20 03:34:00,1052.24
2015-10-20 03:35:00,1106.02
2015-10-20 03:36:00,32.36363636363637
2015-10-20 03:37:00,31.66
2015-10-20 03:38:00,30.74
2015-10-20 03:39:00,31.98
2015-10-20 03:40:00,72.94
2015-10-20 03:41:00,100.85
2015-10-20 03:42:00,102.4
2015-10-20 03:43:00,101.4
2015-10-20 03:44:00,100.88
2015-10-20 03:45:00,106.68
2015-10-20 03:46:00,109.56
2015-10-20 03:47:00,1079.8
2015-10-20 03:48:00,1538.3
2015-10-20 03:49:00,1200.3
2015-10-20 03:50:00,1037.6
2015-10-20 03:51:00,1154.2
2015-10-20 03:52:00,1345.96
2015-10-20 03:53:00,1094.4
2015-10-20 03:54:00,1127.06
2015-10-20 03:55:00,1213.6
2015-10-20 03:56:00,1164.44
2015-10-20 03:57:00,1123.7
2015-10-20 03:58:00,1175.28
2015-10-20 03:59:00,1210.02
2015-10-20 04:00:00,1317.975
2015-10-20 04:01:00,1414.46
2015-10-20 04:02:00,950.8
2015-10-20 04:03:00,1273.12
2015-10-20 04:04:00,1326.6363636363637
2015-10-20 04:05:00,1273.36
2015-10-20 04:06:00,1130.36
2015-10-20 04:07:00,1000.42
2015-10-20 04:08:00,979.7
2015-10-20 04:09:00,1192.0444444444445
2015-10-20 04:10:00,1358.32
2015-10-20 04:11:00,1189.48
2015-10-20 04:12:00,1217.8
2015-10-20 04:13:00,1183.12
2015-10-20 04:14:00,1245.9
2015-10-20 04:15:00,1328.22
2015-10-20 04:16:00,1081.2
2015-10-20 04:17:00,1118.6
2015-10-20 04:18:00,1031.0222222222221
2015-10-20 04:19:00,1147.46
2015-10-20 04:20:00,1285.94
2015-10-20 04:21:00,1323.6
2015-10-20 04:22:00,1091.2363636363636
2015-10-20 04:23:00,1150.72
2015-10-20 04:24:00,1002.74
2015-10-20 04:25:00,1130.08
2015-10-20 04:26:00,1413.7
2015-10-20 04:27:00,1273.5777777777778
2015-10-20 04:28:00,878.32
2015-10-20 04:29:00,1132.58
2015-10-20 04:30:00,953.32
2015-10-20 04:31:00,1267.4
2015-10-20 04:32:00,1236.8181818181818
2015-10-20 04:33:00,1104.32
2015-10-20 04:34:00,1100.76
2015-10-20 04:35:00,1244.94
2015-10-20 04:36:00,1046.42
2015-10-20 04:37:00,1184.1
2015-10-20 04:38:00,774.64
2015-10-20 04:39:00,1086.24
2015-10-20 04:40:00,1086.12
2015-10-20 04:41:00,976.6
2015-10-20 04:42:00,1206.66
2015-10-20 04:43:00,1586.62
2015-10-20 04:44:00,1322.5
2015-10-20 04:45:00,1073.08
2015-10-20 04:46:00,1630.6888888888889
2015-10-20 04:47:00,1085.64
2015-10-20 04:48:00,1439.92
2015-10-20 04:49:00,1025
2015-10-20 04:50:00,979.48
2015-10-20 04:51:00,1247.4363636363637
2015-10-20 04:52:00,1213.5
2015-10-20 04:53:00,1407.16
2015-10-20 04:54:00,1085.92
2015-10-20 04:55:00,1292.08
2015-10-20 04:56:00,1076.7777777777778
2015-10-20 04:57:00,1152.56
2015-10-20 04:58:00,897.22
2015-10-20 04:59:00,1322.14
2015-10-20 05:00:00,1107.8909090909092
2015-10-20 05:01:00,924.86
2015-10-20 05:02:00,1060.18
2015-10-20 05:03:00,1041.34
2015-10-20 05:04:00,1086.98
2015-10-20 05:05:00,1173.911111111111
2015-10-20 05:06:00,1511.36
2015-10-20 05:07:00,1370.16
2015-10-20 05:08:00,1310.9
2015-10-20 05:09:00,32.2
2015-10-20 05:10:00,73.98
2015-10-20 05:11:00,107.58
2015-10-20 05:12:00,106.06
2015-10-20 05:13:00,112.5
2015-10-20 05:14:00,106.68888888888888
2015-10-20 05:15:00,107.92
2015-10-20 05:16:00,858.08
2015-10-20 05:17:00,1214.74
2015-10-20 05:18:00,938.4
2015-10-20 05:19:00,1134.4363636363637
2015-10-20 05:20:00,1180.72
2015-10-20 05:21:00,1318.3
2015-10-20 05:22:00,1212.12
2015-10-20 05:23:00,1468.6
2015-10-20 05:24:00,1126.45
2015-10-20 05:25:00,1056.18
2015-10-20 05:26:00,1616.42
2015-10-20 05:27:00,1118.88
2015-10-20 05:28:00,1039.3818181818183
2015-10-20 05:29:00,1521.62
2015-10-20 05:30:00,1286.06
2015-10-20 05:31:00,942.02
2015-10-20 05:32:00,1163.2
2015-10-20 05:33:00,1183.6888888888889
2015-10-20 05:34:00,1205.58
2015-10-20 05:35:00,1209.16
2015-10-20 05:36:00,33.24
2015-10-20 05:37:00,32.981818181818184
2015-10-20 05:38:00,32.54
2015-10-20 05:39:00,31.96
2015-10-20 05:40:00,69.4
2015-10-20 05:41:00,102.3
2015-10-20 05:42:00,99.55555555555556
2015-10-20 05:43:00,95.04
2015-10-20 05:44:00,113.64
2015-10-20 05:45:00,107.74
2015-10-20 05:46:00,105.4
2015-10-20 05:47:00,103.56363636363636
2015-10-20 05:48:00,103.4
2015-10-20 05:49:00,97.5
2015-10-20 05:50:00,1217.36
2015-10-20 05:51:00,1120.72
2015-10-20 05:52:00,1491.625
2015-10-20 05:53:00,1426.24
2015-10-20 05:54:00,1220.22
2015-10-20 05:55:00,1110.88
2015-10-20 05:56:00,1216.6181818181817
2015-10-20 05:57:00,1311.34
2015-10-20 05:58:00,1237.04
2015-10-20 05:59:00,1241.18
2015-10-20 06:00:00,1010.1
2015-10-20 06:01:00,1093.4888888888888
2015-10-20 06:02:00,1293.16
2015-10-20 06:03:00,1515.32
2015-10-20 06:04:00,885.96
2015-10-20 06:05:00,1152.94
2015-10-20 06:06:00,1209.84
2015-10-20 06:07:00,1427.52
2015-10-20 06:08:00,1294.34
2015-10-20 06:09:00,1544.6
2015-10-20 06:10:00,1028.24
2015-10-20 06:11:00,839.6
2015-10-20 06:12:00,1192.7
2015-10-20 06:13:00,1226.1
2015-10-20 06:14:00,899.64
2015-10-20 06:15:00,1073.2363636363636
2015-10-20 06:16:00,1108
2015-10-20 06:17:00,1446.14
2015-10-20 06:18:00,1323.8
2015-10-20 06:19:00,1139.86
2015-10-20 06:20:00,1354.6444444444444
2015-10-20 06:21:00,1135.86
2015-10-20 06:22:00,1201.18
2015-10-20 06:23:00,1315.88
2015-10-20 06:24:00,1141.3454545454545
2015-10-20 06:25:00,1103.98
2015-10-20 06:26:00,982.18
2015-10-20 06:27:00,1031
2015-10-20 06:28:00,1040.72
2015-10-20 06:29:00,1130
2015-10-20 06:30:00,959.14
2015-10-20 06:31:00,970.36
2015-10-20 06:32:00,1094.44
2015-10-20 06:33:00,1118.72
2015-10-20 06:34:00,1242.709090909091
2015-10-20 06:35:00,938.22
2015-10-20 06:36:00,1088
2015-10-20 06:37:00,1023.16
2015-10-20 06:38:00,1293.26
2015-10-20 06:39:00,1092.425
2015-10-20 06:40:00,1116.2
2015-10-20 06:41:00,1226.3
2015-10-20 06:42:00,1157.24
2015-10-20 06:43:00,1368.9636363636364
2015-10-20 06:44:00,1320.98
2015-10-20 06:45:00,1039.4
2015-10-20 06:46:00,1122.44
2015-10-20 06:47:00,1073.04
2015-10-20 06:48:00,1050.5555555555557
2015-10-20 06:49:00,1557
2015-10-20 06:50:00,1149.54
2015-10-20 06:51:00,1331.42
2015-10-20 06:52:00,1494.5
2015-10-20 06:53:00,1147.28
2015-10-20 06:54:00,945.68
2015-10-20 06:55:00,1083.46
2015-10-20 06:56:00,1049.42
2015-10-20 06:57:00,954.7111111111111
2015-10-20 06:58:00,1109.62
2015-10-20 06:59:00,1312.12
2015-10-20 07:00:00,1216.96
2015-10-20 07:01:00,1085.418181818182
2015-10-20 07:02:00,1017.68
2015-10-20 07:03:00,1103.46
2015-10-20 07:04:00,1194.22
2015-10-20 07:05:00,1325.68
2015-10-20 07:06:00,1114.088888888889
2015-10-20 07:07:00,1303.14
2015-10-20 07:08:00,1014.86
2015-10-20 07:09:00,31.8
2015-10-20 07:10:00,60.41818181818182
2015-10-20 07:11:00,93.8
2015-10-20 07:12:00,94.28
2015-10-20 07:13:00,95.6
2015-10-20 07:14:00,101.64
2015-10-20 07:15:00,944.2888888888889
2015-10-20 07:16:00,1160.2
2015-10-20 07:17:00,1100.54
2015-10-20 07:18:00,1184.94
2015-10-20 07:19:00,1165.28
2015-10-20 07:20:00,1202
2015-10-20 07:21:00,890.6
2015-10-20 07:22:00,1123.06
2015-10-20 07:23:00,896.58
2015-10-20 07:24:00,956.1777777777778
2015-10-20 07:25:00,1036.2
2015-10-20 07:26:00,981.94
2015-10-20 07:27:00,1150.12
2015-10-20 07:28:00,1156.74
2015-10-20 07:29:00,1054.3090909090909
2015-10-20 07:30:00,1239.84
2015-10-20 07:31:00,818.58
2015-10-20 07:32:00,1262.62
2015-10-20 07:33:00,1454.92
2015-10-20 07:34:00,946.5111111111111
2015-10-20 07:35:00,954.3
2015-10-20 07:36:00,683.32
2015-10-20 07:37:00,31.9
2015-10-20 07:38:00,31.76
2015-10-20 07:39:00,31.7
2015-10-20 07:40:00,67.24
2015-10-20 07:41:00,104.14
2015-10-20 07:42:00,107.42
2015-10-20 07:43:00,104.2
2015-10-20 07:44:00,684.42
2015-10-20 07:45:00,1191.02
2015-10-20 07:46:00,1177.22
2015-10-20 07:47:00,1048.42
2015-10-20 07:48:00,1065.418181818182
2015-10-20 07:49:00,1180.86
2015-10-20 07:50:00,1059.5
2015-10-20 07:51:00,1152.7
2015-10-20 07:52:00,1229.72
2015-10-20 07:53:00,1264.6888888888889
2015-10-20 07:54:00,1067.94
2015-10-20 07:55:00,1078.66
2015-10-20 07:56:00,1300.1
2015-10-20 07:57:00,993.6909090909091
2015-10-20 07:58:00,950.48
2015-10-20 07:59:00,1115.1
2015-10-20 08:00:00,1000.86
2015-10-20 08:01:00,1103.52
2015-10-20 08:02:00,1026.8
2015-10-20 08:03:00,940.42
2015-10-20 08:04:00,1218.84
2015-10-20 08:05:00,1017.06
2015-10-20 08:06:00,1072.02
2015-10-20 08:07:00,970.04
2015-10-20 08:08:00,1288.14
2015-10-20 08:09:00,1304.6
2015-10-20 08:10:00,981.36
2015-10-20 08:11:00,810.15
2015-10-20 08:12:00,1143.98
2015-10-20 08:13:00,1196.26
2015-10-20 08:14:00,779.36
2015-10-20 08:15:00,1262.96
2015-10-20 08:16:00,1110.3454545454545
2015-10-20 08:17:00,1502.18
2015-10-20 08:18:00,1019.88
2015-10-20 08:19:00,1520.46
2015-10-20 08:20:00,1278.12
2015-10-20 08:21:00,1159.6
2015-10-20 08:22:00,1018.46
2015-10-20 08:23:00,1133.66
2015-10-20 08:24:00,1032.4
2015-10-20 08:25:00,1269.5636363636363
2015-10-20 08:26:00,1069.46
2015-10-20 08:27:00,941.5
2015-10-20 08:28:00,1213.46
2015-10-20 08:29:00,1365
2015-10-20 08:30:00,1487.888888888889
2015-10-20 08:31:00,1049.24
2015-10-20 08:32:00,1254.72
2015-10-20 08:33:00,1120.38
2015-10-20 08:34:00,1307.4
2015-10-20 08:35:00,1134.2181818181818
2015-10-20 08:36:00,1073.9
2015-10-20 08:37:00,1243.64
2015-10-20 08:38:00,1046.5
2015-10-20 08:39:00,1110.1777777777777
2015-10-20 08:40:00,932.84
2015-10-20 08:41:00,966.34
2015-10-20 08:42:00,1336.84
2015-10-20 08:43:00,1188.28
2015-10-20 08:44:00,1319.1818181818182
2015-10-20 08:45:00,1228.24
2015-10-20 08:46:00,1243.84
2015-10-20 08:47:00,1215.1
2015-10-20 08:48:00,1270.78
2015-10-20 08:49:00,1216.8444444444444
2015-10-20 08:50:00,1233.44
2015-10-20 08:51:00,1054.24
2015-10-20 08:52:00,1256.98
2015-10-20 08:53:00,1058.16
2015-10-20 08:54:00,898.8181818181819
2015-10-20 08:55:00,1109.96
2015-10-20 08:56:00,1361.34
2015-10-20 08:57:00,1145.26
2015-10-20 08:58:00,1454.2444444444445
2015-10-20 08:59:00,1200.06
2015-10-20 09:00:00,1444.76
2015-10-20 09:01:00,1044.58
2015-10-20 09:02:00,1309.84
2015-10-20 09:03:00,1141.4727272727273
2015-10-20 09:04:00,904.76
2015-10-20 09:05:00,1250.6
2015-10-20 09:06:00,1351.22
2015-10-20 09:07:00,1115.9
2015-10-20 09:08:00,1169.68
2015-10-20 09:09:00,31.64
2015-10-20 09:10:00,53.24
2015-10-20 09:11:00,280.42
2015-10-20 09:12:00,905.7272727272727
2015-10-20 09:13:00,970.36
2015-10-20 09:14:00,810.18
2015-10-20 09:15:00,1531.82
2015-10-20 09:16:00,1047.14
2015-10-20 09:17:00,1172.15
2015-10-20 09:18:00,1151.44
2015-10-20 09:19:00,1282.1
2015-10-20 09:20:00,1058.94
2015-10-20 09:21:00,1342.0545454545454
2015-10-20 09:22:00,1041.94
2015-10-20 09:23:00,1040.02
2015-10-20 09:24:00,917.42
2015-10-20 09:25:00,1088.02
2015-10-20 09:26:00,985.7555555555556
2015-10-20 09:27:00,1037
2015-10-20 09:28:00,1417.76
2015-10-20 09:29:00,934.64
2015-10-20 09:30:00,1180.24
2015-10-20 09:31:00,1164.26
2015-10-20 09:32:00,807.6
2015-10-20 09:33:00,995.9
2015-10-20 09:34:00,1381.32
2015-10-20 09:35:00,1262.6444444444444
2015-10-20 09:36:00,524.1
2015-10-20 09:37:00,31.7
2015-10-20 09:38:00,30.32
2015-10-20 09:39:00,30.58
2015-10-20 09:40:00,62.945454545454545
2015-10-20 09:41:00,345.56
2015-10-20 09:42:00,1092.12
2015-10-20 09:43:00,946.48
2015-10-20 09:44:00,1338.28
2015-10-20 09:45:00,1318.4
2015-10-20 09:46:00,1082.06
2015-10-20 09:47:00,925.1
2015-10-20 09:48:00,1023.6
2015-10-20 09:49:00,1122.64
2015-10-20 09:50:00,1130.1090909090908
2015-10-20 09:51:00,1600.4
2015-10-20 09:52:00,949.26
2015-10-20 09:53:00,1146.26
2015-10-20 09:54:00,1031.92
2015-10-20 09:55:00,1105.375
2015-10-20 09:56:00,1323.14
2015-10-20 09:57:00,1363.28
2015-10-20 09:58:00,987.22
2015-10-20 09:59:00,1112.7454545454545
2015-10-20 10:00:00,923.04
2015-10-20 10:01:00,1054.2
2015-10-20 10:02:00,1104.94
2015-10-20 10:03:00,1128.54
2015-10-20 10:04:00,885.0888888888888
2015-10-20 10:05:00,1598.14
2015-10-20 10:06:00,1284.76
2015-10-20 10:07:00,1208.62
2015-10-20 10:08:00,957.5
2015-10-20 10:09:00,1120.96
2015-10-20 10:10:00,1283.34
2015-10-20 10:11:00,1279.22
2015-10-20 10:12:00,1183.22
2015-10-20 10:13:00,1177.3777777777777
2015-10-20 10:14:00,1068.18
