time,levle,msg
2015-10-19 13:25:44,[Warning],"WSREP: Member 2.0 (pxc-node2) requested state transfer from '*any*', but it is impossible to select State Transfer donor: Resource temporarily unavailable"
2015-10-19 13:25:45,[Warning],"WSREP: Member 2.0 (pxc-node2) requested state transfer from '*any*', but it is impossible to select State Transfer donor: Resource temporarily unavailable"
2015-10-19 13:25:46,[Warning],"WSREP: Member 2.0 (pxc-node2) requested state transfer from '*any*', but it is impossible to select State Transfer donor: Resource temporarily unavailable"
2015-10-19 13:25:47,[Warning],"WSREP: Member 2.0 (pxc-node2) requested state transfer from '*any*', but it is impossible to select State Transfer donor: Resource temporarily unavailable"
2015-10-19 13:25:48,[Warning],"WSREP: Member 2.0 (pxc-node2) requested state transfer from '*any*', but it is impossible to select State Transfer donor: Resource temporarily unavailable"
2015-10-19 13:25:49,[Warning],"WSREP: Member 2.0 (pxc-node2) requested state transfer from '*any*', but it is impossible to select State Transfer donor: Resource temporarily unavailable"
2015-10-19 13:26:19,[Warning],"Using unique option prefix myisam-recover instead of myisam-recover-options is deprecated and will be removed in a future release. Please use the full name instead."
2015-10-19 13:26:19,[Warning],"No existing UUID has been found, so we assume that this is the first time that this server has been started. Generating a new UUID: fbc283ba-7664-11e5-890b-0242ac11350d."
2015-10-19 13:26:19,[ERROR],"mysqld: Table './mysql/user' is marked as crashed and should be repaired"
2015-10-19 13:26:19,[Warning],"Checking table:   './mysql/user'"
2015-10-19 13:26:19,[ERROR],"1 client is using or hasn't closed the table properly"
2015-10-19 13:46:03,[Warning],"WSREP: Failed to report last committed 1610, -4 (Interrupted system call)"
2015-10-19 13:57:31,[Warning],"WSREP: Failed to report last committed 3878, -4 (Interrupted system call)"
2015-10-19 13:59:28,[Warning],"WSREP: Failed to report last committed 4251, -4 (Interrupted system call)"
2015-10-19 14:14:04,[Warning],"WSREP: Failed to report last committed 7164, -4 (Interrupted system call)"
2015-10-19 14:17:31,[Warning],"WSREP: Failed to report last committed 7872, -4 (Interrupted system call)"
2015-10-19 14:21:25,[Warning],"WSREP: Failed to report last committed 8630, -4 (Interrupted system call)"
2015-10-19 15:11:56,[Warning],"WSREP: Failed to report last committed 18462, -4 (Interrupted system call)"
2015-10-19 15:12:34,[Warning],"WSREP: Failed to report last committed 18569, -4 (Interrupted system call)"
2015-10-19 16:36:37,[Warning],"WSREP: Failed to report last committed 34559, -4 (Interrupted system call)"
2015-10-19 16:51:59,[Warning],"WSREP: Failed to report last committed 37564, -4 (Interrupted system call)"
2015-10-19 17:11:35,[Warning],"WSREP: Failed to report last committed 41228, -4 (Interrupted system call)"
2015-10-19 17:12:16,[Warning],"WSREP: Failed to report last committed 41342, -4 (Interrupted system call)"
2015-10-19 17:12:52,[Warning],"WSREP: Failed to report last committed 41447, -4 (Interrupted system call)"
2015-10-19 17:13:04,[Warning],"WSREP: Failed to report last committed 41479, -4 (Interrupted system call)"
2015-10-19 17:41:48,[Warning],"WSREP: Failed to report last committed 46424, -4 (Interrupted system call)"
2015-10-19 17:43:55,[Warning],"WSREP: Failed to report last committed 46789, -4 (Interrupted system call)"
2015-10-19 17:45:28,[Warning],"WSREP: Failed to report last committed 47065, -4 (Interrupted system call)"
2015-10-19 18:01:25,[Warning],"WSREP: Failed to report last committed 50189, -4 (Interrupted system call)"
2015-10-19 18:07:31,[Warning],"WSREP: Failed to report last committed 51425, -4 (Interrupted system call)"
2015-10-19 18:40:52,[Warning],"WSREP: Failed to report last committed 58053, -4 (Interrupted system call)"
2015-10-19 18:43:02,[Warning],"WSREP: Failed to report last committed 58426, -4 (Interrupted system call)"
2015-10-19 18:43:42,[Warning],"WSREP: Failed to report last committed 58543, -4 (Interrupted system call)"
2015-10-19 18:44:29,[Warning],"WSREP: Failed to report last committed 58672, -4 (Interrupted system call)"
2015-10-19 18:46:17,[Warning],"WSREP: Failed to report last committed 59054, -4 (Interrupted system call)"
2015-10-19 18:58:33,[Warning],"WSREP: Failed to report last committed 61467, -4 (Interrupted system call)"
2015-10-19 19:00:15,[Warning],"WSREP: Failed to report last committed 61810, -4 (Interrupted system call)"
2015-10-19 19:18:54,[Warning],"WSREP: Failed to report last committed 65254, -4 (Interrupted system call)"
2015-10-19 20:38:03,[Warning],"WSREP: Failed to report last committed 80111, -4 (Interrupted system call)"
2015-10-19 20:48:29,[Warning],"WSREP: Failed to report last committed 82074, -4 (Interrupted system call)"
2015-10-19 21:43:25,[Warning],"WSREP: Failed to report last committed 91838, -4 (Interrupted system call)"
2015-10-19 21:54:48,[Warning],"WSREP: Failed to report last committed 94034, -4 (Interrupted system call)"
2015-10-19 23:12:02,[Warning],"WSREP: Failed to report last committed 108968, -4 (Interrupted system call)"
2015-10-19 23:12:37,[Warning],"WSREP: Failed to report last committed 109068, -4 (Interrupted system call)"
2015-10-19 23:13:52,[Warning],"WSREP: Failed to report last committed 109277, -4 (Interrupted system call)"
2015-10-19 23:26:21,[Warning],"WSREP: Failed to report last committed 111769, -4 (Interrupted system call)"
2015-10-19 23:27:22,[Warning],"WSREP: Failed to report last committed 111965, -4 (Interrupted system call)"
2015-10-20 00:10:15,[Warning],"WSREP: Failed to report last committed 119621, -4 (Interrupted system call)"
2015-10-20 00:11:34,[Warning],"WSREP: Failed to report last committed 119877, -4 (Interrupted system call)"
2015-10-20 00:28:33,[Warning],"WSREP: Failed to report last committed 123210, -4 (Interrupted system call)"
2015-10-20 00:43:13,[Warning],"WSREP: Failed to report last committed 126080, -4 (Interrupted system call)"
2015-10-20 01:11:39,[Warning],"WSREP: Failed to report last committed 131396, -4 (Interrupted system call)"
2015-10-20 01:11:46,[Warning],"WSREP: Failed to report last committed 131421, -4 (Interrupted system call)"
2015-10-20 01:13:08,[Warning],"WSREP: Failed to report last committed 131644, -4 (Interrupted system call)"
2015-10-20 01:52:09,[Warning],"WSREP: Failed to report last committed 138377, -4 (Interrupted system call)"
2015-10-20 01:52:51,[Warning],"WSREP: Failed to report last committed 138507, -4 (Interrupted system call)"
2015-10-20 03:00:05,[Warning],"WSREP: Failed to report last committed 151412, -4 (Interrupted system call)"
2015-10-20 03:11:28,[Warning],"WSREP: Failed to report last committed 153333, -4 (Interrupted system call)"
2015-10-20 03:12:18,[Warning],"WSREP: Failed to report last committed 153437, -4 (Interrupted system call)"
2015-10-20 03:13:05,[Warning],"WSREP: Failed to report last committed 153540, -4 (Interrupted system call)"
2015-10-20 03:13:44,[Warning],"WSREP: Failed to report last committed 153642, -4 (Interrupted system call)"
2015-10-20 03:14:21,[Warning],"WSREP: Failed to report last committed 153746, -4 (Interrupted system call)"
2015-10-20 03:14:59,[Warning],"WSREP: Failed to report last committed 153858, -4 (Interrupted system call)"
2015-10-20 03:15:43,[Warning],"WSREP: Failed to report last committed 153985, -4 (Interrupted system call)"
2015-10-20 03:16:22,[Warning],"WSREP: Failed to report last committed 154113, -4 (Interrupted system call)"
2015-10-20 03:42:38,[Warning],"WSREP: Failed to report last committed 158355, -4 (Interrupted system call)"
2015-10-20 03:43:21,[Warning],"WSREP: Failed to report last committed 158465, -4 (Interrupted system call)"
2015-10-20 03:44:03,[Warning],"WSREP: Failed to report last committed 158570, -4 (Interrupted system call)"
2015-10-20 03:45:27,[Warning],"WSREP: Failed to report last committed 158786, -4 (Interrupted system call)"
2015-10-20 03:46:15,[Warning],"WSREP: Failed to report last committed 158892, -4 (Interrupted system call)"
2015-10-20 03:47:03,[Warning],"WSREP: Failed to report last committed 159021, -4 (Interrupted system call)"
2015-10-20 03:47:43,[Warning],"WSREP: Failed to report last committed 159147, -4 (Interrupted system call)"
2015-10-20 03:49:04,[Warning],"WSREP: Failed to report last committed 159406, -4 (Interrupted system call)"
2015-10-20 03:49:45,[Warning],"WSREP: Failed to report last committed 159532, -4 (Interrupted system call)"
2015-10-20 03:51:07,[Warning],"WSREP: Failed to report last committed 159787, -4 (Interrupted system call)"
2015-10-20 03:52:04,[Warning],"WSREP: Failed to report last committed 159916, -4 (Interrupted system call)"
